Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    gen/rollout/ep_le... | 190      |
|    gen/rollout/ep_re... | 9.43     |
|    gen/time/episodes    | 9.34e+03 |
|    gen/time/fps         | 3.25e+05 |
|    gen/time/time_ela... | 10.7     |
|    gen/time/total_ti... | 1.6e+06  |
|    gen/train/actor_loss | -0.926   |
|    gen/train/critic_... | 0.00939  |
|    gen/train/ent_coef   | 0.000552 |
|    gen/train/ent_coe... | 0.0253   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.59e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0762   |
|    disc/disc_loss       | 0.0567   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.56e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 177      |
|    gen/rollout/ep_re... | 9.52     |
|    gen/time/episodes    | 9.35e+03 |
|    gen/time/fps         | 2.12e+05 |
|    gen/time/time_ela... | 12.7     |
|    gen/time/total_ti... | 1.6e+06  |
|    gen/train/actor_loss | -0.895   |
|    gen/train/critic_... | 0.00979  |
|    gen/train/ent_coef   | 0.000556 |
|    gen/train/ent_coe... | 0.0774   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.6e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0728   |
|    disc/disc_loss       | 0.0425   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.56e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 166      |
|    gen/rollout/ep_re... | 9.54     |
|    gen/time/episodes    | 9.36e+03 |
|    gen/time/fps         | 1.76e+05 |
|    gen/time/time_ela... | 10       |
|    gen/time/total_ti... | 1.6e+06  |
|    gen/train/actor_loss | -0.881   |
|    gen/train/critic_... | 0.0102   |
|    gen/train/ent_coef   | 0.000593 |
|    gen/train/ent_coe... | 0.714    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.6e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.0828   |
|    disc/disc_loss       | 0.0721   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.56e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 156      |
|    gen/rollout/ep_re... | 9.68     |
|    gen/time/episodes    | 9.37e+03 |
|    gen/time/fps         | 1.51e+06 |
|    gen/time/time_ela... | 9.33     |
|    gen/time/total_ti... | 1.6e+06  |
|    gen/train/actor_loss | -0.879   |
|    gen/train/critic_... | 0.0102   |
|    gen/train/ent_coef   | 0.000613 |
|    gen/train/ent_coe... | 0.234    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.6e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0724   |
|    disc/disc_loss       | 0.0354   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.57e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 138      |
|    gen/rollout/ep_re... | 9.56     |
|    gen/time/episodes    | 9.39e+03 |
|    gen/time/fps         | 1.08e+06 |
|    gen/time/time_ela... | 10.8     |
|    gen/time/total_ti... | 1.6e+06  |
|    gen/train/actor_loss | -0.879   |
|    gen/train/critic_... | 0.00997  |
|    gen/train/ent_coef   | 0.000621 |
|    gen/train/ent_coe... | -0.0439  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.6e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0785   |
|    disc/disc_loss       | 0.0324   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.57e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 122      |
|    gen/rollout/ep_re... | 8.84     |
|    gen/time/episodes    | 9.4e+03  |
|    gen/time/fps         | 2.36e+05 |
|    gen/time/time_ela... | 12.3     |
|    gen/time/total_ti... | 1.6e+06  |
|    gen/train/actor_loss | -0.883   |
|    gen/train/critic_... | 0.00976  |
|    gen/train/ent_coef   | 0.000601 |
|    gen/train/ent_coe... | 0.0363   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.6e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0899   |
|    disc/disc_loss       | 0.0467   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.57e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 113      |
|    gen/rollout/ep_re... | 6.97     |
|    gen/time/episodes    | 9.41e+03 |
|    gen/time/fps         | 1.43e+05 |
|    gen/time/time_ela... | 15       |
|    gen/time/total_ti... | 1.61e+06 |
|    gen/train/actor_loss | -0.881   |
|    gen/train/critic_... | 0.00937  |
|    gen/train/ent_coef   | 0.00061  |
|    gen/train/ent_coe... | -0.28    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.6e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0828   |
|    disc/disc_loss       | 0.0585   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.57e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 108      |
|    gen/rollout/ep_re... | 6.72     |
|    gen/time/episodes    | 9.42e+03 |
|    gen/time/fps         | 9.49e+04 |
|    gen/time/time_ela... | 17       |
|    gen/time/total_ti... | 1.61e+06 |
|    gen/train/actor_loss | -0.867   |
|    gen/train/critic_... | 0.00929  |
|    gen/train/ent_coef   | 0.000596 |
|    gen/train/ent_coe... | -0.105   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.6e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0503   |
|    disc/disc_loss       | 0.0173   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.57e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 99.4     |
|    gen/rollout/ep_re... | 6.07     |
|    gen/time/episodes    | 9.43e+03 |
|    gen/time/fps         | 1.81e+05 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1.61e+06 |
|    gen/train/actor_loss | -0.847   |
|    gen/train/critic_... | 0.00923  |
|    gen/train/ent_coef   | 0.00058  |
|    gen/train/ent_coe... | -0.355   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.6e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.938    |
|    disc/disc_entropy    | 0.0555   |
|    disc/disc_loss       | 0.0782   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.57e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 95.4     |
|    gen/rollout/ep_re... | 4.54     |
|    gen/time/episodes    | 9.44e+03 |
|    gen/time/fps         | 1.28e+05 |
|    gen/time/time_ela... | 14.5     |
|    gen/time/total_ti... | 1.61e+06 |
|    gen/train/actor_loss | -0.822   |
|    gen/train/critic_... | 0.00933  |
|    gen/train/ent_coef   | 0.000553 |
|    gen/train/ent_coe... | -0.761   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.6e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0409   |
|    disc/disc_loss       | 0.0191   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.57e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 99       |
|    gen/rollout/ep_re... | 4.47     |
|    gen/time/episodes    | 9.45e+03 |
|    gen/time/fps         | 1.17e+05 |
|    gen/time/time_ela... | 15.5     |
|    gen/time/total_ti... | 1.61e+06 |
|    gen/train/actor_loss | -0.797   |
|    gen/train/critic_... | 0.00986  |
|    gen/train/ent_coef   | 0.000521 |
|    gen/train/ent_coe... | -0.461   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.61e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.922    |
|    disc/disc_entropy    | 0.0666   |
|    disc/disc_loss       | 0.105    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.57e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 99.5     |
|    gen/rollout/ep_re... | 5.64     |
|    gen/time/episodes    | 9.46e+03 |
|    gen/time/fps         | 1.38e+05 |
|    gen/time/time_ela... | 15.3     |
|    gen/time/total_ti... | 1.61e+06 |
|    gen/train/actor_loss | -0.776   |
|    gen/train/critic_... | 0.0103   |
|    gen/train/ent_coef   | 0.00051  |
|    gen/train/ent_coe... | 0.0428   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.61e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.953    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.922    |
|    disc/disc_entropy    | 0.108    |
|    disc/disc_loss       | 0.26     |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.57e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 99.1     |
|    gen/rollout/ep_re... | 7.38     |
|    gen/time/episodes    | 9.47e+03 |
|    gen/time/fps         | 1.61e+05 |
|    gen/time/time_ela... | 11.5     |
|    gen/time/total_ti... | 1.61e+06 |
|    gen/train/actor_loss | -0.767   |
|    gen/train/critic_... | 0.0116   |
|    gen/train/ent_coef   | 0.000521 |
|    gen/train/ent_coe... | 0.646    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.61e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0888   |
|    disc/disc_loss       | 0.0743   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.58e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 101      |
|    gen/rollout/ep_re... | 8.17     |
|    gen/time/episodes    | 9.47e+03 |
|    gen/time/fps         | 5.2e+05  |
|    gen/time/time_ela... | 10.5     |
|    gen/time/total_ti... | 1.61e+06 |
|    gen/train/actor_loss | -0.771   |
|    gen/train/critic_... | 0.0134   |
|    gen/train/ent_coef   | 0.00054  |
|    gen/train/ent_coe... | -0.248   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.61e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.089    |
|    disc/disc_loss       | 0.0562   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.58e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 107      |
|    gen/rollout/ep_re... | 8.2      |
|    gen/time/episodes    | 9.48e+03 |
|    gen/time/fps         | 1.72e+05 |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 1.61e+06 |
|    gen/train/actor_loss | -0.786   |
|    gen/train/critic_... | 0.0155   |
|    gen/train/ent_coef   | 0.000549 |
|    gen/train/ent_coe... | 0.48     |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.61e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0939   |
|    disc/disc_loss       | 0.066    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.58e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 112      |
|    gen/rollout/ep_re... | 7.99     |
|    gen/time/episodes    | 9.49e+03 |
|    gen/time/fps         | 1.26e+05 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1.61e+06 |
|    gen/train/actor_loss | -0.809   |
|    gen/train/critic_... | 0.0177   |
|    gen/train/ent_coef   | 0.000566 |
|    gen/train/ent_coe... | 0.237    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.61e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0764   |
|    disc/disc_loss       | 0.0837   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.58e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 116      |
|    gen/rollout/ep_re... | 7.87     |
|    gen/time/episodes    | 9.49e+03 |
|    gen/time/fps         | 3.44e+05 |
|    gen/time/time_ela... | 7.5      |
|    gen/time/total_ti... | 1.62e+06 |
|    gen/train/actor_loss | -0.84    |
|    gen/train/critic_... | 0.0206   |
|    gen/train/ent_coef   | 0.00058  |
|    gen/train/ent_coe... | 0.289    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.61e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.06     |
|    disc/disc_loss       | 0.0501   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.58e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 121      |
|    gen/rollout/ep_re... | 8.07     |
|    gen/time/episodes    | 9.5e+03  |
|    gen/time/fps         | 1.61e+05 |
|    gen/time/time_ela... | 13       |
