Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    gen/train/critic_... | 624      |
|    gen/train/ent_coef   | 0.0943   |
|    gen/train/ent_coe... | -0.0445  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.85e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00104  |
|    disc/disc_loss       | 0.000125 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.81e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0596   |
|    gen/time/episodes    | 9.93e+03 |
|    gen/time/fps         | 8.55e+05 |
|    gen/time/time_ela... | 9.5      |
|    gen/time/total_ti... | 1.86e+06 |
|    gen/train/actor_loss | -230     |
|    gen/train/critic_... | 653      |
|    gen/train/ent_coef   | 0.0947   |
|    gen/train/ent_coe... | -0.201   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.85e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.000908 |
|    disc/disc_loss       | 0.000113 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.82e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0576   |
|    gen/time/episodes    | 9.94e+03 |
|    gen/time/fps         | 1.32e+05 |
|    gen/time/time_ela... | 14       |
|    gen/time/total_ti... | 1.86e+06 |
|    gen/train/actor_loss | -230     |
|    gen/train/critic_... | 649      |
|    gen/train/ent_coef   | 0.0932   |
|    gen/train/ent_coe... | 0.0505   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.85e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00193  |
|    disc/disc_loss       | 0.000295 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.82e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0552   |
|    gen/time/episodes    | 9.94e+03 |
|    gen/time/fps         | 2e+05    |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 1.86e+06 |
|    gen/train/actor_loss | -231     |
|    gen/train/critic_... | 656      |
|    gen/train/ent_coef   | 0.0915   |
|    gen/train/ent_coe... | 0.0945   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.86e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00176  |
|    disc/disc_loss       | 0.000288 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.82e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0632   |
|    gen/time/episodes    | 9.95e+03 |
|    gen/time/fps         | 2.69e+05 |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 1.86e+06 |
|    gen/train/actor_loss | -232     |
|    gen/train/critic_... | 671      |
|    gen/train/ent_coef   | 0.0936   |
|    gen/train/ent_coe... | -0.0634  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.86e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00132  |
|    disc/disc_loss       | 0.000191 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.82e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0671   |
|    gen/time/episodes    | 9.96e+03 |
|    gen/time/fps         | 1.08e+05 |
|    gen/time/time_ela... | 17       |
|    gen/time/total_ti... | 1.86e+06 |
|    gen/train/actor_loss | -234     |
|    gen/train/critic_... | 670      |
|    gen/train/ent_coef   | 0.0957   |
|    gen/train/ent_coe... | 0.108    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.86e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00238  |
|    disc/disc_loss       | 0.000432 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.82e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0662   |
|    gen/time/episodes    | 9.96e+03 |
|    gen/time/fps         | 1.55e+05 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1.86e+06 |
|    gen/train/actor_loss | -234     |
|    gen/train/critic_... | 681      |
|    gen/train/ent_coef   | 0.0959   |
|    gen/train/ent_coe... | 0.344    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.86e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00649  |
|    disc/disc_loss       | 0.00239  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.82e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0686   |
|    gen/time/episodes    | 9.96e+03 |
|    gen/time/fps         | 2.65e+05 |
|    gen/time/time_ela... | 7        |
|    gen/time/total_ti... | 1.86e+06 |
|    gen/train/actor_loss | -237     |
|    gen/train/critic_... | 689      |
|    gen/train/ent_coef   | 0.0979   |
|    gen/train/ent_coe... | -0.0954  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.86e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00229  |
|    disc/disc_loss       | 0.000368 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.82e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0971   |
|    gen/time/episodes    | 9.97e+03 |
|    gen/time/fps         | 5.25e+05 |
|    gen/time/time_ela... | 10.5     |
|    gen/time/total_ti... | 1.86e+06 |
|    gen/train/actor_loss | -239     |
|    gen/train/critic_... | 686      |
|    gen/train/ent_coef   | 0.0977   |
|    gen/train/ent_coe... | -0.0864  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.86e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00112  |
|    disc/disc_loss       | 0.000148 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.82e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0975   |
|    gen/time/episodes    | 9.98e+03 |
|    gen/time/fps         | 1.24e+05 |
|    gen/time/time_ela... | 15       |
|    gen/time/total_ti... | 1.87e+06 |
|    gen/train/actor_loss | -241     |
|    gen/train/critic_... | 702      |
|    gen/train/ent_coef   | 0.0999   |
|    gen/train/ent_coe... | 0.213    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.86e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.000614 |
|    disc/disc_loss       | 6.73e-05 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.82e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0965   |
|    gen/time/episodes    | 9.98e+03 |
|    gen/time/fps         | 1.88e+05 |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 1.87e+06 |
|    gen/train/actor_loss | -242     |
|    gen/train/critic_... | 710      |
|    gen/train/ent_coef   | 0.0986   |
|    gen/train/ent_coe... | -0.232   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.86e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00179  |
|    disc/disc_loss       | 0.000256 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.82e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.104    |
|    gen/time/episodes    | 9.99e+03 |
|    gen/time/fps         | 2.31e+05 |
|    gen/time/time_ela... | 13.5     |
|    gen/time/total_ti... | 1.87e+06 |
|    gen/train/actor_loss | -243     |
|    gen/train/critic_... | 698      |
|    gen/train/ent_coef   | 0.0987   |
|    gen/train/ent_coe... | 0.232    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.86e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00198  |
|    disc/disc_loss       | 0.000296 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.82e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.105    |
|    gen/time/episodes    | 9.99e+03 |
|    gen/time/fps         | 1.01e+05 |
|    gen/time/time_ela... | 18       |
|    gen/time/total_ti... | 1.87e+06 |
|    gen/train/actor_loss | -245     |
|    gen/train/critic_... | 725      |
|    gen/train/ent_coef   | 0.1      |
|    gen/train/ent_coe... | -0.065   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.86e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00131  |
|    disc/disc_loss       | 0.000198 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.83e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.107    |
|    gen/time/episodes    | 1e+04    |
|    gen/time/fps         | 1.43e+05 |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 1.87e+06 |
|    gen/train/actor_loss | -245     |
|    gen/train/critic_... | 709      |
|    gen/train/ent_coef   | 0.101    |
|    gen/train/ent_coe... | 0.126    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.87e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00113  |
|    disc/disc_loss       | 0.000159 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.83e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.107    |
|    gen/time/episodes    | 1e+04    |
|    gen/time/fps         | 2.39e+05 |
|    gen/time/time_ela... | 7        |
|    gen/time/total_ti... | 1.87e+06 |
|    gen/train/actor_loss | -247     |
|    gen/train/critic_... | 721      |
|    gen/train/ent_coef   | 0.101    |
|    gen/train/ent_coe... | -0.158   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.87e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00157  |
|    disc/disc_loss       | 0.000261 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.83e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.108    |
|    gen/time/episodes    | 1e+04    |
|    gen/time/fps         | 3.72e+05 |
|    gen/time/time_ela... | 11.5     |
|    gen/time/total_ti... | 1.87e+06 |
|    gen/train/actor_loss | -247     |
|    gen/train/critic_... | 743      |
|    gen/train/ent_coef   | 0.1      |
|    gen/train/ent_coe... | 0.0942   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.87e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.000583 |
|    disc/disc_loss       | 6.47e-05 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.83e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.109    |
|    gen/time/episodes    | 1e+04    |
|    gen/time/fps         | 1.2e+05  |
|    gen/time/time_ela... | 15       |
|    gen/time/total_ti... | 1.87e+06 |
|    gen/train/actor_loss | -249     |
|    gen/train/critic_... | 727      |
|    gen/train/ent_coef   | 0.102    |
|    gen/train/ent_coe... | 0.0655   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.87e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0016   |
|    disc/disc_loss       | 0.000219 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.83e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.11     |
|    gen/time/episodes    | 1e+04    |
