Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    gen/train/ent_coef   | 0.000397 |
|    gen/train/ent_coe... | -1.69    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.67e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.996    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.992    |
|    disc/disc_entropy    | 0.0766   |
|    disc/disc_loss       | 0.0312   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 328      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 6.12     |
|    gen/time/episodes    | 8.52e+03 |
|    gen/time/fps         | 6.79e+04 |
|    gen/time/time_ela... | 54       |
|    gen/time/total_ti... | 1.68e+06 |
|    gen/train/actor_loss | -0.464   |
|    gen/train/critic_... | 0.00252  |
|    gen/train/ent_coef   | 0.000275 |
|    gen/train/ent_coe... | -0.3     |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.67e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.99     |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0642   |
|    disc/disc_loss       | 0.0284   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 329      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 5.32     |
|    gen/time/episodes    | 8.54e+03 |
|    gen/time/fps         | 4.11e+04 |
|    gen/time/time_ela... | 57.7     |
|    gen/time/total_ti... | 1.68e+06 |
|    gen/train/actor_loss | -0.363   |
|    gen/train/critic_... | 0.00235  |
|    gen/train/ent_coef   | 0.00025  |
|    gen/train/ent_coe... | -0.0965  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.68e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.982    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.965    |
|    disc/disc_entropy    | 0.0749   |
|    disc/disc_loss       | 0.0539   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 330      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 6.64     |
|    gen/time/episodes    | 8.57e+03 |
|    gen/time/fps         | 5.21e+04 |
|    gen/time/time_ela... | 55.2     |
|    gen/time/total_ti... | 1.69e+06 |
|    gen/train/actor_loss | -0.325   |
|    gen/train/critic_... | 0.00246  |
|    gen/train/ent_coef   | 0.000248 |
|    gen/train/ent_coe... | 0.0412   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.68e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.973    |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.087    |
|    disc/disc_loss       | 0.0601   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 331      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 9.91     |
|    gen/time/episodes    | 8.59e+03 |
|    gen/time/fps         | 1.09e+05 |
|    gen/time/time_ela... | 54       |
|    gen/time/total_ti... | 1.69e+06 |
|    gen/train/actor_loss | -0.314   |
|    gen/train/critic_... | 0.00254  |
|    gen/train/ent_coef   | 0.000255 |
|    gen/train/ent_coe... | 0.0886   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.69e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.973    |
|    disc/disc_entropy    | 0.0788   |
|    disc/disc_loss       | 0.0436   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 332      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 14.4     |
|    gen/time/episodes    | 8.62e+03 |
|    gen/time/fps         | 4.53e+04 |
|    gen/time/time_ela... | 57.5     |
|    gen/time/total_ti... | 1.7e+06  |
|    gen/train/actor_loss | -0.321   |
|    gen/train/critic_... | 0.00272  |
|    gen/train/ent_coef   | 0.000266 |
|    gen/train/ent_coe... | 0.176    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.69e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.988    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.075    |
|    disc/disc_loss       | 0.0349   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 333      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 16.6     |
|    gen/time/episodes    | 8.64e+03 |
|    gen/time/fps         | 9.01e+04 |
|    gen/time/time_ela... | 55.9     |
|    gen/time/total_ti... | 1.7e+06  |
|    gen/train/actor_loss | -0.336   |
|    gen/train/critic_... | 0.00283  |
|    gen/train/ent_coef   | 0.000293 |
|    gen/train/ent_coe... | 0.194    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.7e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.979    |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.965    |
|    disc/disc_entropy    | 0.103    |
|    disc/disc_loss       | 0.0675   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 334      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 15.6     |
|    gen/time/episodes    | 8.67e+03 |
|    gen/time/fps         | 5.06e+04 |
|    gen/time/time_ela... | 54.5     |
|    gen/time/total_ti... | 1.71e+06 |
|    gen/train/actor_loss | -0.346   |
|    gen/train/critic_... | 0.00253  |
|    gen/train/ent_coef   | 0.000287 |
|    gen/train/ent_coe... | -0.265   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.7e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.982    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.1      |
|    disc/disc_loss       | 0.07     |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 335      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 15.9     |
|    gen/time/episodes    | 8.7e+03  |
|    gen/time/fps         | 8.25e+04 |
|    gen/time/time_ela... | 55.4     |
|    gen/time/total_ti... | 1.71e+06 |
|    gen/train/actor_loss | -0.327   |
|    gen/train/critic_... | 0.00253  |
|    gen/train/ent_coef   | 0.000262 |
|    gen/train/ent_coe... | -0.0542  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.71e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.967    |
|    disc/disc_acc_expert | 0.98     |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.118    |
|    disc/disc_loss       | 0.0815   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 336      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 13.9     |
|    gen/time/episodes    | 8.72e+03 |
|    gen/time/fps         | 4.63e+04 |
|    gen/time/time_ela... | 55       |
|    gen/time/total_ti... | 1.72e+06 |
|    gen/train/actor_loss | -0.319   |
|    gen/train/critic_... | 0.00279  |
|    gen/train/ent_coef   | 0.000275 |
|    gen/train/ent_coe... | 0.209    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.71e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.98     |
|    disc/disc_acc_gen    | 0.973    |
|    disc/disc_entropy    | 0.12     |
|    disc/disc_loss       | 0.0718   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 337      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 14.6     |
|    gen/time/episodes    | 8.75e+03 |
|    gen/time/fps         | 6.83e+04 |
|    gen/time/time_ela... | 47.8     |
|    gen/time/total_ti... | 1.72e+06 |
|    gen/train/actor_loss | -0.326   |
|    gen/train/critic_... | 0.00318  |
|    gen/train/ent_coef   | 0.000292 |
|    gen/train/ent_coe... | 0.17     |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.72e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.98     |
|    disc/disc_acc_gen    | 0.988    |
|    disc/disc_entropy    | 0.106    |
|    disc/disc_loss       | 0.0697   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 338      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 15.5     |
|    gen/time/episodes    | 8.77e+03 |
|    gen/time/fps         | 2.44e+05 |
|    gen/time/time_ela... | 53.1     |
|    gen/time/total_ti... | 1.73e+06 |
|    gen/train/actor_loss | -0.348   |
|    gen/train/critic_... | 0.00358  |
|    gen/train/ent_coef   | 0.000319 |
|    gen/train/ent_coe... | 0.177    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.72e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.977    |
|    disc/disc_entropy    | 0.0872   |
|    disc/disc_loss       | 0.0543   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 339      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 13       |
|    gen/time/episodes    | 8.8e+03  |
|    gen/time/fps         | 5.42e+04 |
|    gen/time/time_ela... | 60.9     |
|    gen/time/total_ti... | 1.73e+06 |
|    gen/train/actor_loss | -0.375   |
|    gen/train/critic_... | 0.00362  |
|    gen/train/ent_coef   | 0.00033  |
|    gen/train/ent_coe... | -0.0349  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.73e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.982    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.0928   |
|    disc/disc_loss       | 0.0582   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 340      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 10.5     |
|    gen/time/episodes    | 8.83e+03 |
|    gen/time/fps         | 4.84e+04 |
|    gen/time/time_ela... | 58.7     |
|    gen/time/total_ti... | 1.74e+06 |
|    gen/train/actor_loss | -0.374   |
|    gen/train/critic_... | 0.00351  |
|    gen/train/ent_coef   | 0.000316 |
|    gen/train/ent_coe... | 0.00258  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.73e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.986    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0843   |
|    disc/disc_loss       | 0.0397   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 341      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 8.45     |
|    gen/time/episodes    | 8.85e+03 |
|    gen/time/fps         | 7.75e+04 |
|    gen/time/time_ela... | 58       |
|    gen/time/total_ti... | 1.74e+06 |
|    gen/train/actor_loss | -0.367   |
|    gen/train/critic_... | 0.00367  |
|    gen/train/ent_coef   | 0.000322 |
|    gen/train/ent_coe... | 0.0628   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.74e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.994    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.988    |
|    disc/disc_entropy    | 0.0711   |
|    disc/disc_loss       | 0.0299   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 342      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 196      |
|    gen/rollout/ep_re... | 7.32     |
|    gen/time/episodes    | 8.88e+03 |
|    gen/time/fps         | 4.29e+04 |
|    gen/time/time_ela... | 60.5     |
|    gen/time/total_ti... | 1.75e+06 |
|    gen/train/actor_loss | -0.355   |
|    gen/train/critic_... | 0.00325  |
|    gen/train/ent_coef   | 0.000317 |
|    gen/train/ent_coe... | -0.137   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.74e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.988    |
|    disc/disc_entropy    | 0.0714   |
|    disc/disc_loss       | 0.036    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 343      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 6.94     |
|    gen/time/episodes    | 8.9e+03  |
|    gen/time/fps         | 6.44e+04 |
|    gen/time/time_ela... | 60.6     |
|    gen/time/total_ti... | 1.75e+06 |
|    gen/train/actor_loss | -0.336   |
|    gen/train/critic_... | 0.00276  |
|    gen/train/ent_coef   | 0.000288 |
|    gen/train/ent_coe... | -0.347   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.75e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.975    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.079    |
|    disc/disc_loss       | 0.0557   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 344      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 9.48     |
|    gen/time/episodes    | 8.93e+03 |
|    gen/time/fps         | 4.54e+04 |
|    gen/time/time_ela... | 55.5     |
|    gen/time/total_ti... | 1.76e+06 |
|    gen/train/actor_loss | -0.314   |
|    gen/train/critic_... | 0.00257  |
|    gen/train/ent_coef   | 0.00027  |
|    gen/train/ent_coe... | 0.036    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.75e+06 |
